"timestamp","source","message"
"2026-08-05T20:01:50.831Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.831Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39991,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4184-TANDIL-V-0001/availability""}}"
"2026-08-05T20:01:50.833Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.833Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39993,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4115-PARQUE-CHAS-I-0001/availability""}}"
"2026-08-05T20:01:50.835Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.834Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39994,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4258-OLAVARRIA-V-0001/availability""}}"
"2026-08-05T20:01:50.836Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.836Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39996,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-3910-CAMPANA-II-0001/availability""}}"
"2026-08-05T20:01:50.837Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.837Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39997,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-3990-SAN-MIGUEL-0001/availability""}}"
"2026-08-05T20:01:50.838Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.838Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39998,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4140-HIPER-MENDOZA-0001/availability""}}"
"2026-08-05T20:01:50.839Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.839Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":39999,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4201-SAAVEDRA-I-0001/availability""}}"
"2026-08-05T20:01:50.840Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.840Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40000,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4044-LANUS-0001/availability""}}"
"2026-08-05T20:01:50.842Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.842Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40001,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4173-MORENO-MARTINEZ-MELO-0001/availability""}}"
"2026-08-05T20:01:50.933Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.933Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40093,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4245-PALERMO-I-0001/availability""}}"
"2026-08-05T20:01:50.934Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.934Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40094,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-3983-MARIANO-MAX-VELEZ-SARSFIELD-0001/availability""}}"
"2026-08-05T20:01:50.936Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.936Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40096,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4081-VILLA-TESEY-0001/availability""}}"
"2026-08-05T20:01:50.937Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.937Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40097,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4138-VILLA-CRESPO-II-0001/availability""}}"
"2026-08-05T20:01:50.939Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.938Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40098,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4129-SALTA-XXVII-0001/availability""}}"
"2026-08-05T20:01:50.940Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.940Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40100,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4238-FUNES-EXPRESS-0001/availability""}}"
"2026-08-05T20:01:50.941Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.941Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40101,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4161-SAN-MARTIN-0001/availability""}}"
"2026-08-05T20:01:50.942Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.942Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40102,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4162-SALTA-XX-0001/availability""}}"
"2026-08-05T20:01:50.943Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.943Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40103,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4241-MAR-DEL-PLATA-XXVI-0001/availability""}}"
"2026-08-05T20:01:50.945Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.944Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40104,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4306-TEMPERLEY-0001/availability""}}"
"2026-08-05T20:01:50.946Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.946Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40106,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4165-LOMAS-DE-ZAMORA-0001/availability""}}"
"2026-08-05T20:01:50.947Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.947Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40107,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4451-GRAND-BOURG-0001/availability""}}"
"2026-08-05T20:01:50.948Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.948Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40108,""status"":404,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/Grido-Helados-3527-Reconquista-Iii/availability""}}"
"2026-08-05T20:01:50.949Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.948Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40108,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4206-QUILMES-III-0001/availability""}}"
"2026-08-05T20:01:50.950Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:50.950Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40110,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4356-COSTANERA-CARLOS-PAZ-0001/availability""}}"
"2026-08-05T20:01:51.032Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.032Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40192,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4313-LANUS-ESTE-0001/availability""}}"
"2026-08-05T20:01:51.034Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.033Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40193,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4247-CASTELAR-0001/availability""}}"
"2026-08-05T20:01:51.035Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.035Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40195,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4317-SAN-CRISTOBAL-II-0001/availability""}}"
"2026-08-05T20:01:51.037Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.037Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40197,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4411-LUGANO-0001/availability""}}"
"2026-08-05T20:01:51.038Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.038Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40198,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4369-JUJUY-0001/availability""}}"
"2026-08-05T20:01:51.039Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.039Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40199,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4265-YERBA-BUENA-III-0001/availability""}}"
"2026-08-05T20:01:51.040Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.040Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40200,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4405-MATADEROS-0001/availability""}}"
"2026-08-05T20:01:51.042Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.042Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40202,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4271-LAS-PAREDES-II-0001/availability""}}"
"2026-08-05T20:01:51.043Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.043Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40203,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4323-SALTA-XXXI-0001/availability""}}"
"2026-08-05T20:01:51.044Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.044Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40204,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4474-ING-PABLO-NOGUES-0001/availability""}}"
"2026-08-05T20:01:51.045Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.045Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40205,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4468-SMTUCUMAN-46-0001/availability""}}"
"2026-08-05T20:01:51.047Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.047Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40207,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4353-COLEGIALES-II-0001/availability""}}"
"2026-08-05T20:01:51.048Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.048Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40208,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4484-RECONQUISTA-IV-0001/availability""}}"
"2026-08-05T20:01:51.050Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.050Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40210,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4657-VILLA-LUZURIAGA-0001/availability""}}"
"2026-08-05T20:01:51.051Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.051Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40211,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4659-BERAZATEGUI-IV-0001/availability""}}"
"2026-08-05T20:01:51.052Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.052Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40212,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4465-CARMEN-DE-PATAGONES-0001/availability""}}"
"2026-08-05T20:01:51.053Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.053Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40213,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4507-JUANA-KOSLAY-0001/availability""}}"
"2026-08-05T20:01:51.232Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.131Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40291,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4669-AV.-CASTELLI-0001/availability""}}"
"2026-08-05T20:01:51.235Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.235Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40395,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4600-ADOLFO-SORDEAUX-0001/availability""}}"
"2026-08-05T20:01:51.239Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.239Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40398,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4671-AV.-SANTA-FE-0001/availability""}}"
"2026-08-05T20:01:51.241Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.241Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40401,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4529-PARQUE-CHACABUCO-0001/availability""}}"
"2026-08-05T20:01:51.336Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.336Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40496,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4556-BARRACAS-II-0001/availability""}}"
"2026-08-05T20:01:51.432Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.432Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40592,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4591-AV.-ESPANA-0001/availability""}}"
"2026-08-05T20:01:51.435Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.435Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40595,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4645-POSADAS-V-0001/availability""}}"
"2026-08-05T20:01:51.531Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.531Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40691,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4473-MANUEL-ALBERTI-0001/availability""}}"
"2026-08-05T20:01:51.534Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.534Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40694,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4631-FLORENCIO-VARELA-III-0001/availability""}}"
"2026-08-05T20:01:51.536Z","aws-kinesis-raw-logs","{""timestamp"":""2026-08-05T20:01:51.536Z"",""service"":""concentrador-service"",""level"":""INFO"",""category"":""PERF"",""message"":""[PERF/INFO] http_response platform=unknown action=unknown"",""branch_id"":""unknown"",""order_id"":""unknown"",""rest"":{""duration_ms"":40696,""status"":200,""method"":""GET"",""url"":""https://integration-middleware.us.restaurant-partners.com/v2/chains/LATAMSMARTFRAN0001/remoteVendors/AR-GRIDO-HELADOS-4493-MAQUINISTA-SAVIO-0001/availability""}}"
